date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,soil
07-Aug-09,0,18.6,0,7,0,4.4,0,0,1015.2,16.315
08-Aug-09,0,19.7,0,13.1,0,12.8,0,0,1014,17.413
09-Aug-09,0,16.9,0,12.4,0,13,0,2.6,1010,16.958
10-Aug-09,0,18.9,0,13.7,0,13.4,0,1,1010,17.87
11-Aug-09,0,17.7,0,13,0,13.5,0,0.2,1016.2,16.722
12-Aug-09,0,16.2,0,13,0,13.9,0,1,1016,16.6
13-Aug-09,0,16.7,0,12.2,0,12.7,0,0.2,1014.6,16.515
14-Aug-09,0,17.7,0,12.6,0,12.4,0,7.8,1006.1,16.497
15-Aug-09,0,18.5,0,13.5,0,14.7,0,4.7,1003.1,17.378
16-Aug-09,0,18,0,12.8,0,13.2,0,5.7,1006.3,16.618
17-Aug-09,0,19.5,0,12.8,0,13.5,0,2.7,1008.3,16.965
18-Aug-09,0,20.7,0,13.8,0,10,0,5.6,1005.2,16.935
19-Aug-09,0,18,0,13.5,0,16.1,0,12.8,999.9,17.462
20-Aug-09,0,17.6,0,10.4,0,10.2,0,8.5,1000.7,16.952
21-Aug-09,0,17.1,0,8.2,0,6.1,0,0.3,1010.5,15.717
22-Aug-09,0,17,0,6,0,4.3,0,11.2,1009.8,14.65
23-Aug-09,0,17.6,0,8,0,13.8,0,19.7,1000.2,15.735
24-Aug-09,0,16.9,0,8,0,5.4,0,2.1,996.5,14.74
25-Aug-09,0,17.9,0,8.8,0,6.9,0,1.8,996.6,15.29
26-Aug-09,0,17.3,0,10.7,0,12,0,11.8,995.6,15.477
27-Aug-09,0,16.5,0,9.3,0,6.8,0,5.2,999.6,13.958
28-Aug-09,0,15.3,0,8.8,0,7.4,0,5.3,1007.1,13.14
29-Aug-09,0,16.3,0,6.5,0,7.9,0,0,1013.3,13.485
30-Aug-09,0,18.1,0,6.1,0,4.3,0,7.7,1005.1,13.96
31-Aug-09,0,16.5,0,10.5,0,12.9,0,19.9,995.2,15.94
01-Sept-09,0,15.9,0,9.8,0,8.5,0,2.9,995.3,14.265
02-Sept-09,0,14.3,0,9.3,0,8,0,0.9,995.5,14.015
03-Sept-09,0,15.5,0,9.2,0,8.9,0,10.4,996.5,13.962
04-Sept-09,0,15.7,0,8.9,0,7.7,0,5,1006.2,13.46
05-Sept-09,0,15.7,0,11.3,0,8.9,0,0,1013.2,13.885
06-Sept-09,0,15.9,0,10.9,0,10.5,0,9.9,1007.3,13.618
07-Sept-09,0,16.1,0,10,0,8.3,0,3.7,1004.6,14.217
08-Sept-09,0,17.3,0,9.5,0,12.7,0,8.9,1007.6,14.767
09-Sept-09,0,17.2,0,6,0,6.2,0,0.1,1025.9,13.73
10-Sept-09,0,16.8,0,4.3,0,5.6,0,0.1,1034.7,13.887
11-Sept-09,0,19.9,0,2.7,0,3.5,0,0,1033.9,14.315
12-Sept-09,0,19,0,3,0,3.7,0,0.1,1029.4,14.625
13-Sept-09,0,19.5,0,1.1,0,1.9,0,0,1027.4,14.087
14-Sept-09,0,17.8,0,4.5,0,5.2,0,0,1027.1,14.22
15-Sept-09,0,16.2,0,10.3,0,8.7,0,0.6,1026.4,14.665
16-Sept-09,0,16.4,0,6.4,0,9.6,0,0,1025.4,14.645
17-Sept-09,0,16.8,0,2.2,0,3.6,0,0,1020.6,13.368
18-Sept-09,0,14.3,0,7.8,0,6.3,0,0,1013.3,13.377
19-Sept-09,0,15,0,4.1,0,9.4,0,0.5,1013,13.497
20-Sept-09,0,15.2,0,1.3,0,2.2,0,0,1017.4,11.905
21-Sept-09,0,16.1,0,13.5,0,12.2,0,3,1013,13.677
22-Sept-09,0,16.3,0,10.4,0,11.6,0,1,1014.5,14.153
23-Sept-09,0,15.5,0,7.7,0,6.4,0,0.7,1019.2,13.462
24-Sept-09,0,16.4,0,10.2,0,9.4,0,0,1020.9,13.823
25-Sept-09,0,17,0,10,0,8.7,0,0,1021.3,14.092
26-Sept-09,0,19.1,0,10.5,0,8.5,0,0.1,1023.2,14.67
27-Sept-09,0,16.3,0,12.7,0,11.7,0,0.4,1023.6,14.882
28-Sept-09,0,15.2,0,13.3,0,13,0,0,1022.8,14.545
29-Sept-09,0,14.9,0,12.5,0,12.7,0,0.6,1020.4,14.33
30-Sept-09,0,14.6,0,9.4,0,11.4,0,3,1017.6,14.163
01-Oct-09,0,12.6,0,7.7,0,7.5,0,0.1,1018.5,13.085
02-Oct-09,0,15,0,9.9,0,9.7,0,0.3,1011.3,13.07
03-Oct-09,0,13.3,0,7.5,0,10.7,0,4.1,1001.8,12.987
04-Oct-09,0,11.9,0,5.3,0,6.4,0,3.1,1006.2,11.78
05-Oct-09,0,14.9,0,6.1,0,7.1,0,0,1002.8,12.153
06-Oct-09,0,12.1,0,4.7,0,11,0,0.3,1001,12.22
07-Oct-09,0,12.8,0,1.8,0,3.4,0,0.2,1008.4,10.75
08-Oct-09,0,14.3,0,3.2,0,4.4,0,1,1013.1,10.843
09-Oct-09,0,12.7,0,7,0,7.6,0,7.5,1006.4,10.735
10-Oct-09,0,14.7,0,9.8,0,6.7,0,0.1,1008.8,12.057
11-Oct-09,0,12.6,0,3.2,0,10.9,0,2.3,1015.9,12.3
12-Oct-09,0,14.8,0,1.3,0,4.2,0,0.1,1024.2,10.905
13-Oct-09,0,15.9,0,11,0,8.2,0,0.6,1024.8,12.988
14-Oct-09,0,13.3,0,11,0,12.2,0,0.1,1026.1,13.202
15-Oct-09,0,14.2,0,5,0,11.5,0,0.1,1030.6,12.965
16-Oct-09,0,16.8,0,2.3,0,5.9,0,0,1032.9,12.302
17-Oct-09,0,13.1,0,2.3,0,4.8,0,0.1,1026,10.868
18-Oct-09,0,12.1,0,9.1,0,6.4,0,6,1013.9,11.573
19-Oct-09,0,13.1,0,9.3,0,10.4,0,3.2,996.3,11.818
20-Oct-09,0,14,0,7.6,0,9.4,0,5.3,982.7,11.175
21-Oct-09,0,14.2,0,6,0,5.8,0,2.7,981.5,10.77
22-Oct-09,0,14.9,0,8.5,0,9,0,2.2,987.5,11.385
23-Oct-09,0,14,0,8.1,0,9.1,0,0.1,996.1,11.625
24-Oct-09,0,14.6,0,11.7,0,9.2,0,19.3,987.1,11.948
25-Oct-09,0,14.5,0,10.9,0,9.6,0,1.2,1001.5,11.792
26-Oct-09,0,14.2,0,9.6,0,10.2,0,5.7,1009.5,12.083
27-Oct-09,0,15.5,0,11.9,0,11,0,3.8,1003.1,12.677
28-Oct-09,0,16.6,0,11.2,0,11.4,0,0.8,1006.1,12.917
29-Oct-09,0,15.6,0,11.4,0,10.5,0,0.1,1007.9,12.958
30-Oct-09,0,16.5,0,12.8,0,13.8,0,17.7,1004.5,13.738
31-Oct-09,0,15.8,0,11.3,0,10.9,0,2.3,1006.8,12.778
01-Nov-09,0,11.8,0,8.2,0,9.4,0,25.7,996.6,11.7
02-Nov-09,0,10.3,0,6.3,0,5.5,0,1.8,988.2,10.25
03-Nov-09,0,10.7,0,6.5,0,6.4,0,7.3,979,10.13
04-Nov-09,0,10.7,0,6.6,0,5.8,0,15,980.7,9.18
05-Nov-09,0,10.1,0,7.4,0,5.3,0,16.4,992.2,9.283
06-Nov-09,0,10.7,0,4,0,6.8,0,8.8,991.5,9.062
07-Nov-09,0,9.1,0,4.4,0,4,0,12.3,989.2,8.083
08-Nov-09,0,12.5,0,5.1,0,4.1,0,0.2,1005.8,8.137
09-Nov-09,0,9,0,3.5,0,4.4,0,14.9,1010.3,8.07
10-Nov-09,0,11.1,0,-0.7,0,3.6,0,2.7,1007.6,7.8
11-Nov-09,0,8.9,0,-2.4,0,0.6,0,6.8,995.8,6.609
12-Nov-09,0,9.5,0,4.9,0,2.2,0,14,982,7.548
13-Nov-09,0,9.8,0,4.3,0,1.6,0,0.7,980.6,6.964
14-Nov-09,0,10.3,0,0.6,0,2.3,0,11.1,979.7,6.74
15-Nov-09,0,11.8,0,1.8,0,-0.2,0,7,989.5,6.727
16-Nov-09,0,9.2,0,7.2,0,4.8,0,24.9,985.2,7.745
17-Nov-09,0,7.7,0,2.9,0,0.2,0,15.9,992.4,6.614
18-Nov-09,0,13.4,0,3.8,0,1.5,0,15.1,990.6,6.969
19-Nov-09,0,13.4,0,11.2,0,5.2,0,15.1,984.8,9.438
20-Nov-09,0,11.5,0,3.8,0,3.5,0,1.4,995.6,8.407
21-Nov-09,0,12.9,0,5.7,0,1.2,0,15.1,992.7,7.84
22-Nov-09,0,9.9,0,5.3,0,3.7,0,5,979.5,7.51
23-Nov-09,0,10.9,0,5.8,0,3.2,0,2.3,990.3,7.713
24-Nov-09,0,12.5,0,4.8,0,3.1,0,16.4,986.6,8.233
25-Nov-09,0,8.6,0,4.5,0,2.3,0,11.9,979.5,6.858
26-Nov-09,0,6.6,0,1.9,0,0.6,0,2.3,987.2,5.835
27-Nov-09,0,6.9,0,1,0,-0.3,0,4.7,989.3,5.347
28-Nov-09,0,1.3,0,-1.4,0,-0.4,0,0,987.3,4.88
29-Nov-09,0,6.7,0,-1,0,-1,0,0,994,4.36
30-Nov-09,0,6.5,0,-2.5,0,-3.1,0,0,1005.2,3.108
01-Dec-09,0,7.6,0,-0.7,0,-3.1,0,6,997.1,3.411
02-Dec-09,0,9,0,4.1,0,-0.1,0,5.4,988.4,4.695
03-Dec-09,0,5.8,0,0.5,0,0.5,0,4.8,996.4,4.405
04-Dec-09,0,9.9,0,-1.5,0,-1.9,0,3.4,996.5,4.129
05-Dec-09,0,11,0,4.8,0,2.9,0,5.8,979.1,5.935
06-Dec-09,0,8.6,0,4.6,0,2.9,0,5.2,978.6,5.572
07-Dec-09,0,7.7,0,3.5,0,1.5,0,2.7,986.8,5.169
08-Dec-09,0,10.7,0,4.4,0,1,0,1.8,993.5,5.656
09-Dec-09,0,8.9,0,2.2,0,3.2,0,5.6,1005.4,5.9
10-Dec-09,0,7.2,0,-1.3,0,-3.8,0,0,1018.8,3.926
11-Dec-09,0,8.8,0,5.2,0,-2.6,0,1.3,1024.7,5.64
12-Dec-09,0,7.2,0,-1.2,0,-0.3,0,0,1028.6,4.413
13-Dec-09,0,5.6,0,-4.2,0,-6.5,0,0,1029.2,2.362
14-Dec-09,0,8.4,0,-5.2,0,-6.9,0,0,1023.2,2.095
15-Dec-09,0,8,0,-1.6,0,-0.1,0,0.2,1018.3,3.796
16-Dec-09,0,7.6,0,-2.3,0,-4.7,0,0.9,1014.2,3.128
17-Dec-09,0,5.9,0,-0.8,0,-3.9,0,0,1016.3,3.055
18-Dec-09,0,0.7,0,-4.5,0,-7.9,0,0,1020.3,1.624
19-Dec-09,0,6.3,0,-3.5,0,-5.7,0,1.9,1010.5,1.684
20-Dec-09,0,2.6,0,-2,0,-5.6,0,7,995.3,1.642
21-Dec-09,0,4,0,-1.3,0,-2.8,0,2.1,984.2,1.86
22-Dec-09,0,3.1,0,-1.7,0,-4.6,0,0.1,981.1,1.625
23-Dec-09,0,-0.3,0,-7.1,0,-8,0,0,982.6,1.178
24-Dec-09,0,0,0,-9.5,0,-11,0,0,986.9,0.803
25-Dec-09,0,1,0,-10.2,0,-11.3,0,1.9,989.6,0.517
26-Dec-09,0,3,0,-0.7,0,-7.2,0,4.9,985.6,0.538
27-Dec-09,0,5.4,0,-2.3,0,-1.4,0,5.8,993,0.606
28-Dec-09,0,0.7,0,-4.5,0,-6.2,0,0,998.4,0.618
29-Dec-09,0,2.8,0,-0.2,0,-4.5,0,0,994.4,0.594
30-Dec-09,0,3.3,0,1.6,0,1,0,3.9,996.1,0.655
31-Dec-09,0,3.1,0,-3.1,0,0.7,0,0,1004.1,0.766
01-Jan-10,0,3,0,-7.7,0,-9.5,0,0,1008.6,0.55
02-Jan-10,0,3.3,0,-7.2,0,-9.3,0,1.8,1015.5,0.315
03-Jan-10,0,1.9,0,-5.4,0,-4.9,0,0,1021.2,0.244
04-Jan-10,0,1.4,0,-6.8,0,-8.1,0,3.4,1015.5,0.098
05-Jan-10,0,3.3,0,-3,0,-5,0,2,1006.2,0.131
06-Jan-10,0,2.8,0,-7.6,0,-8.8,0,0,1010.2,0.13
07-Jan-10,0,1.6,0,-7.1,0,-10.4,0,0.9,1014.7,0.038
08-Jan-10,0,0.1,0,-10.1,0,-12.6,0,0,1023.2,-0.005
09-Jan-10,0,-1.4,0,-11.5,0,-12.5,0,0,1027.8,-0.14
10-Jan-10,0,2.6,0,-8.7,0,-12.1,0,0,1022.5,-0.201
11-Jan-10,0,2.1,0,0.7,0,-5.5,0,1.4,1012,-0.069
12-Jan-10,0,3.6,0,1,0,-0.8,0,7.2,997.4,-0.005
13-Jan-10,0,2.8,0,1.2,0,0.1,0,0.4,991.2,0.086
14-Jan-10,0,5.1,0,0.6,0,0.7,0,0.1,995.5,0.119
15-Jan-10,0,10.2,0,5.1,0,0.7,0,7,990.4,1.316
16-Jan-10,0,10.5,0,2.3,0,1.9,0,5.9,989.4,3.884
17-Jan-10,0,9.5,0,1.2,0,-0.8,0,0.4,1004.1,3.012
18-Jan-10,0,10.1,0,4.4,0,-0.5,0,7.2,1014.2,5.025
19-Jan-10,0,7,0,3.3,0,1.2,0,6.2,1007,4.404
20-Jan-10,0,5.3,0,2.5,0,1.9,0,2.5,1003.2,4.467
21-Jan-10,0,10.2,0,3.5,0,2.6,0,6.2,1000.7,5.201
22-Jan-10,0,8.1,0,-2.2,0,-3.5,0,0,1009.7,3.524
23-Jan-10,0,3.8,0,-3.2,0,-5,0,0,1020,2.43
24-Jan-10,0,0.7,0,-3.1,0,-2.6,0,0,1022.8,2.405
25-Jan-10,0,4.1,0,-3.7,0,-5.8,0,0,1029.8,1.673
26-Jan-10,0,5.5,0,-1.2,0,-4.8,0,0,1036.2,1.914
27-Jan-10,0,10.1,0,-0.4,0,-1.2,0,1.9,1030.1,3.619
28-Jan-10,0,8.8,0,6,0,5,0,4,1008.3,4.828
29-Jan-10,0,8.3,0,-0.4,0,2.2,0,2.5,997.1,4.577
30-Jan-10,0,4.9,0,-4,0,-6.7,0,1.2,1001.5,2.341
31-Jan-10,0,5.3,0,-1.4,0,-5.5,0,2.9,1006.2,2.001
01-Feb-10,0,6.1,0,-1.5,0,-3.8,0,0.1,1007.9,2.134
02-Feb-10,0,8.8,0,3.4,0,-0.6,0,3.1,1001.9,4.428
03-Feb-10,0,7.3,0,0.4,0,-0.1,0,5.4,1000.1,3.717
04-Feb-10,0,9,0,0.7,0,-1.3,0,7.8,989.9,3.819
05-Feb-10,0,8.7,0,0.4,0,0.3,0,1.9,993,4.81
06-Feb-10,0,9.9,0,-1.6,0,-3.1,0,0,1010.8,3.575
07-Feb-10,0,5.6,0,1.9,0,-1.3,0,0,1017.2,4.173
08-Feb-10,0,6.1,0,-0.1,0,-0.8,0,0,1014.2,3.675
09-Feb-10,0,5.1,0,-4.7,0,-1.8,0,0,1016.8,2.807
10-Feb-10,0,6,0,-5.5,0,-8.6,0,0,1020.8,1.852
11-Feb-10,0,5.8,0,-7.3,0,-9.6,0,0,1024.6,1.214
12-Feb-10,0,7.7,0,-4.4,0,-7.6,0,0,1026,1.229
13-Feb-10,0,6.5,0,-5.7,0,-7.9,0,0,1024.2,1.289
14-Feb-10,0,7.3,0,-3.8,0,-5.9,0,0,1015.6,1.635
15-Feb-10,0,8.2,0,1,0,-1,0,5.5,1000,3.201
16-Feb-10,0,4.9,0,-0.4,0,-2.9,0,6.4,986.5,2.846
17-Feb-10,0,6.2,0,-3.5,0,-0.1,0,5,987,2.883
18-Feb-10,0,5.7,0,-5.9,0,-8,0,0,990.3,1.902
19-Feb-10,0,5.2,0,-3.4,0,-4.2,0,0.1,992.3,2.297
20-Feb-10,0,0.5,0,-5,0,-6.8,0,0.4,991,1.383
21-Feb-10,0,1.4,0,-2.9,0,-3,0,0,987.2,1.95
22-Feb-10,0,4.5,0,-6.8,0,-9.3,0,0,987.2,1.398
23-Feb-10,0,3.6,0,-1.2,0,-2.6,0,0.4,986.2,1.585
24-Feb-10,0,4.3,0,-1.5,0,-0.1,0,0,984.7,2.237
25-Feb-10,0,6,0,-3.5,0,-6.3,0,0,983.3,2.25
26-Feb-10,0,7.1,0,0.1,0,-0.8,0,3.6,983.8,3.107
27-Feb-10,0,7.2,0,1.6,0,-0.2,0,0.1,985.9,3.689
28-Feb-10,0,7.5,0,-2.9,0,-1.8,0,0.9,993.4,3.32
01-Mar-10,0,9.1,0,-4.9,0,-7.6,0,0,1007,3.038
02-Mar-10,0,7.8,0,-4.7,0,-6.8,0,0,1015.8,2.631
03-Mar-10,0,5.3,0,1.5,0,2.6,0,6.7,1015.2,3.408
04-Mar-10,0,8,0,-4.1,0,-7,0,0,1023.5,3.315
05-Mar-10,0,9.7,0,-5.5,0,-7.8,0,0,1029,3.301
06-Mar-10,0,8.8,0,-0.6,0,-3.2,0,0,1026.1,4.205
07-Mar-10,0,7.5,0,-3.4,0,-4.9,0,0,1027.1,3.921
08-Mar-10,0,8.3,0,-6.9,0,-10.1,0,0,1026.9,2.699
09-Mar-10,0,9.8,0,-7.3,0,-9.8,0,0,1029,2.695
10-Mar-10,0,9.8,0,-6.9,0,-9.2,0,0,1028.7,3.067
11-Mar-10,0,8.7,0,-6.4,0,-8.8,0,0.5,1024.8,3.109
12-Mar-10,0,9.9,0,4.4,0,0,0,0.1,1025.2,4.981
13-Mar-10,0,10,0,2.8,0,0.2,0,0.1,1029.6,5.461
14-Mar-10,0,10.5,0,0.4,0,-1.6,0,2.2,1028.6,5.554
15-Mar-10,0,10,0,0.3,0,-2.5,0,0,1023.7,5.447
16-Mar-10,0,9.6,0,2.8,0,-0.2,0,0.5,1013.6,5.436
17-Mar-10,0,13.5,0,7.1,0,5,0,1.4,1005.9,6.861
18-Mar-10,0,13,0,8.3,0,9,0,2.7,996.6,7.877
19-Mar-10,0,11.4,0,3.2,0,-0.4,0,0.3,1000.8,7.268
20-Mar-10,0,11.2,0,-0.4,0,1.1,0,0,1002.3,7.293
21-Mar-10,0,13.3,0,0.1,0,-3.8,0,1.5,1003.7,7.283
22-Mar-10,0,10.4,0,3.6,0,4.3,0,3.3,1002.1,7.6
23-Mar-10,0,10.5,0,4.1,0,-0.2,0,0.6,1001.5,6.449
24-Mar-10,0,12.4,0,0,0,5.4,0,7.9,992.7,7.963
25-Mar-10,0,13.2,0,0,0,-3.5,0,1.3,991,7.166
26-Mar-10,0,10.8,0,3.8,0,-0.5,0,3.9,991.5,7.593
27-Mar-10,0,10.9,0,5,0,1.7,0,0.3,1000.4,7.786
28-Mar-10,0,9.3,0,0.2,0,-0.5,0,0.6,1001.3,7.207
29-Mar-10,0,5.5,0,-0.3,0,-1.7,0,11.3,991.8,5.554
30-Mar-10,0,4,0,2.3,0,1.9,0,13.3,986.5,4.676
31-Mar-10,0,6.5,0,1.5,0,0.1,0,2.2,996,4.606
01-Apr-10,0,8.2,0,-0.3,0,-3.3,0,0,997.7,5.012
02-Apr-10,0,7.6,0,2.4,0,-3.4,0,3.1,991.4,5.03
03-Apr-10,0,9.1,0,2.9,0,2.5,0,1.2,998.2,6.23
04-Apr-10,0,8.6,0,0.1,0,-2.4,0,6.5,1004.1,5.871
05-Apr-10,0,13.6,0,7.3,0,5.4,0,16,997.8,7.901
06-Apr-10,0,11.8,0,3.1,0,5.7,0,12.7,1003.7,8.465
07-Apr-10,0,12.6,0,2,0,-1.5,0,0,1016.6,7.897
08-Apr-10,0,12.9,0,6.5,0,3.8,0,0,1024.7,8.738
09-Apr-10,0,15.3,0,5.9,0,3.6,0,0,1025.9,9.467
10-Apr-10,0,18.5,0,4.1,0,1.3,0,0,1026.9,9.592
11-Apr-10,0,18.1,0,-0.1,0,-2.5,0,0,1026.8,10.165
12-Apr-10,0,16.2,0,-0.1,0,-1.6,0,0,1026.8,10.387
13-Apr-10,0,15.5,0,2.6,0,-0.9,0,0,1024.9,10.6
14-Apr-10,0,13.4,0,3.6,0,2.7,0,0,1022.4,11.005
15-Apr-10,0,14.9,0,1.7,0,-1.9,0,0,1024.8,10.33
16-Apr-10,0,15.7,0,-0.7,0,-3.8,0,0,1024.4,10.458
17-Apr-10,0,12.7,0,-1.3,0,-3.8,0,0,1017.7,10.073
18-Apr-10,0,13,0,3.3,0,0.9,0,3.7,1014.1,10.958
19-Apr-10,0,10.7,0,-1.7,0,-5.7,0,0,1015.9,9.798
20-Apr-10,0,10.1,0,-1,0,-1.5,0,0.5,1018.5,9.465
21-Apr-10,0,12.3,0,-3.6,0,-7.2,0,0,1019.2,9.079
22-Apr-10,0,12.9,0,-0.7,0,-3.1,0,0,1014.1,9.465
23-Apr-10,0,15.1,0,6.5,0,4.7,0,0,1009,10.597
24-Apr-10,0,15.6,0,5.9,0,2.7,0,2.3,1007,10.587
25-Apr-10,0,16.3,0,9.3,0,9.5,0,2.3,1010.5,12.012
26-Apr-10,0,17.6,0,8.4,0,6,0,0.1,1017.7,12.805
27-Apr-10,0,15,0,10.2,0,6.3,0,3.7,1014.2,11.802
28-Apr-10,0,16.5,0,10,0,10.2,0,3.7,1006.8,12.315
29-Apr-10,0,13.9,0,6.4,0,6.8,0,0.2,1004.1,12.4
30-Apr-10,0,12.9,0,6,0,3.7,0,1.9,1002.5,12.55
01-May-10,0,12.9,0,5.5,0,1.8,0,7.4,1007.7,11.898
02-May-10,0,11.4,0,5.7,0,2,0,1.3,1017.1,11.122
03-May-10,0,12,0,3.7,0,-0.7,0,0.1,1025.8,10.378
04-May-10,0,12.6,0,4.2,0,1.1,0,0,1027.2,10.83
05-May-10,0,13.2,0,8.9,0,8.5,0,1.9,1020.2,12.02
06-May-10,0,13.3,0,5.1,0,9.1,0,0,1014.2,11.882
07-May-10,0,12.8,0,2.8,0,-0.9,0,0,1014.7,10.498
08-May-10,0,15.1,0,1.5,0,-3.4,0,0,1016.2,11.27
09-May-10,0,13.7,0,-0.8,0,-4.3,0,0,1013.5,11.485
10-May-10,0,11.5,0,2.2,0,-1.5,0,0,1014.2,11.025
11-May-10,0,11.2,0,-1.6,0,-5.5,0,0.2,1013.8,10.785
12-May-10,0,11.2,0,-2.1,0,-6.1,0,0,1012.8,10.778
13-May-10,0,12,0,4.9,0,3.8,0,2.6,1006,10.82
14-May-10,0,13,0,4.8,0,2.1,0,1,1007.2,11.782
15-May-10,0,14,0,5.7,0,3.6,0,1.6,1010.2,12.255
16-May-10,0,12.8,0,4.7,0,0.3,0,0,1013.5,12.23
17-May-10,0,15.5,0,4.4,0,0.9,0,0,1019.3,12.962
18-May-10,0,14.6,0,5.7,0,1.3,0,3.9,1019.6,12.29
19-May-10,0,19.8,0,11.7,0,11.3,0,0.5,1021.2,13.988
20-May-10,0,22.9,0,12.6,0,12.7,0,0.1,1025.6,15.71
21-May-10,0,21.6,0,11.9,0,9.2,0,1.4,1026.2,16.64
22-May-10,0,23.9,0,9.3,0,5.6,0,0,1023.4,17.737
23-May-10,0,22,0,7.8,0,4.9,0,0,1019,18.077
24-May-10,0,18.4,0,7.6,0,8,0,0,1014.8,17.667
25-May-10,0,15.8,0,3,0,-1.2,0,0,1012.6,16.112
26-May-10,0,14,0,6,0,3.1,0,0.4,1010.7,15.432
27-May-10,0,12.8,0,4.3,0,2,0,3,1007.8,14.467
28-May-10,0,14.2,0,1.7,0,-0.7,0,0.2,1007.1,13.68
29-May-10,0,15.4,0,7.4,0,7,0,1.5,1003.9,14.06
30-May-10,0,14.4,0,3.7,0,1.1,0,0,1011.4,14.465
31-May-10,0,17.2,0,6.6,0,4.9,0,6.5,1011.8,14.512
01-Jun-10,0,16.9,0,7.1,0,8.3,0,0.7,1011.9,15.19
02-Jun-10,0,20.8,0,4.3,0,3,0,0,1016.8,16.045
03-Jun-10,0,20.7,0,10.3,0,8.9,0,0,1014.6,16.167
04-Jun-10,0,21.2,0,9.7,0,9.1,0,1,1012.8,17.007
05-Jun-10,0,20,0,6.9,0,5.6,0,0,1014.1,17.165
06-Jun-10,0,17.1,0,9.8,0,10.7,0,0,1010.8,18.275
07-Jun-10,0,18.1,0,8.5,0,8.5,0,1.5,1003,16.708
08-Jun-10,0,16.2,0,11.1,0,11.4,0,2.4,999.3,15.062
09-Jun-10,0,15,0,9.7,0,11.7,0,3.1,1006.3,14.432
10-Jun-10,0,19.3,0,7,0,5.8,0,0,1012.2,16.007
11-Jun-10,0,15,0,10.5,0,8.9,0,0.2,1011.8,15.775
12-Jun-10,0,15.2,0,10.3,0,10.6,0,0.2,1015.6,16.58
13-Jun-10,0,15.5,0,10.5,0,10.5,0,1.9,1012.8,16.15
14-Jun-10,0,17.9,0,7.7,0,9.9,0,0.4,1020.6,17.05
15-Jun-10,0,18.6,0,5.7,0,4.1,0,0,1026.3,18.013
16-Jun-10,0,17.9,0,8.5,0,9.3,0,0,1024.6,17.807
17-Jun-10,0,20.7,0,6,0,5.3,0,0,1021.8,16.882
18-Jun-10,0,18.1,0,9.9,0,9.5,0,0,1020.5,16.89
19-Jun-10,0,17.1,0,8.4,0,7.1,0,0,1019.5,17.497
20-Jun-10,0,16.9,0,5.3,0,3.9,0,0,1019.9,18.097
21-Jun-10,0,24.8,0,4.1,0,3.8,0,0,1017.8,18.905
22-Jun-10,0,20,0,6.6,0,5.8,0,0,1016.2,17.61
23-Jun-10,0,18.8,0,11.7,0,11.8,0,0.8,1014.3,17.24
24-Jun-10,0,19.7,0,8.4,0,9.3,0,0.3,1014.7,17.795
25-Jun-10,0,21.7,0,5.1,0,5.1,0,0,1012.1,17.372
26-Jun-10,0,22,0,13.8,0,13.7,0,0.3,1008.1,19.41
27-Jun-10,0,19.6,0,11.1,0,11.9,0,4.1,1009.8,18.23
28-Jun-10,0,18.8,0,8.8,0,3.5,0,3.5,1012,16.908
29-Jun-10,0,20.4,0,7.5,0,4,0,0,1014.9,17.935
30-Jun-10,0,21.4,0,9.6,0,6.6,0,8.2,1006.3,17.882
01-Jul-10,0,19.9,0,12.9,0,14.1,0,7.8,996.8,17.882
02-Jul-10,0,19.6,0,11.7,0,7.8,0,2.2,1001.4,16.885
03-Jul-10,0,17.6,0,10.6,0,7.6,0,2.8,1009.3,16.245
04-Jul-10,0,18.1,0,11.7,0,11.8,0,7.4,1006.8,16.423
05-Jul-10,0,16.6,0,10.4,0,8.4,0,1,1017.8,16.243
06-Jul-10,0,19.1,0,8.8,0,6.7,0,3.7,1014,15.082
07-Jul-10,0,17.6,0,11.1,0,7.2,0,0.3,1007.2,15.337
08-Jul-10,0,17.8,0,9.6,0,5.8,0,2.3,1008.2,15.705
09-Jul-10,0,16.6,0,10.7,0,13.2,0,7.9,1007.1,16.35
10-Jul-10,0,17.4,0,10.9,0,9.7,0,28.3,1003.1,16.19
11-Jul-10,0,16.9,0,10.4,0,9.3,0,6.5,1004.9,16.657
12-Jul-10,0,18.4,0,10.5,0,9.9,0,0.5,1008.5,17.525
13-Jul-10,0,19.7,0,11.6,0,10.1,0,1.5,1000.6,16.9
14-Jul-10,0,20.1,0,12.1,0,13,0,13,991.5,17.052
15-Jul-10,0,18.9,0,10.2,0,7.6,0,20.2,989.7,16.892
16-Jul-10,0,15,0,10.8,0,11,0,2.9,998.3,16.327
17-Jul-10,0,18.8,0,10.9,0,10.4,0,2.7,1009.3,16.415
18-Jul-10,0,20.8,0,13.3,0,12.8,0,0.6,1010,17.472
19-Jul-10,0,19.9,0,13.4,0,13,0,1.4,1007.8,17.95
20-Jul-10,0,18.5,0,11.1,0,7.7,0,12.2,1003.8,17.21
21-Jul-10,0,15.9,0,12,0,12.3,0,19.2,1002.8,16.24
22-Jul-10,0,17.8,0,7.5,0,10.6,0,0.3,1011.2,16.612
23-Jul-10,0,17.3,0,4.6,0,2.7,0,0,1016.6,15.608
24-Jul-10,0,18.2,0,13.4,0,13.2,0,0.7,1014.5,17.343
