date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,wdsp,ind,hm,ind,ddhm,ind,hg,sun,dos,soil,pe,evap,smd_wd,smd_md,smd_pd
24-Aug-64,0,20.5,0,14.3, , ,0,0.2,999.5, ,9, ,9, ,9, ,5.6,0, , , , , , 
25-Aug-64,0,20.4,0,14.5, , ,2,0,999.7, ,9, ,9, ,9, ,10.1,0, , , , , , 
26-Aug-64,0,20.2,0,13.6, , ,2,0,998.6, ,9, ,9, ,9, ,1.3,0, , , , , , 
27-Aug-64,0,21.5,0,12.3, , ,3,0,1003.6, ,9, ,9, ,9, ,9.3,0, , , , , , 
28-Aug-64,0,17.1,0,6.7, , ,0,4.5,1008.2, ,9, ,9, ,9, ,7.1,0, , , , , , 
29-Aug-64,0,16.6,0,5, , ,3,0,1016.8, ,9, ,9, ,9, ,11.6,0, , , , , , 
30-Aug-64,0,16.8,0,1.5, , ,3,0,1021.3, ,9, ,9, ,9, ,12.8,0, , , , , , 
31-Aug-64,0,18.4,0,4.2, , ,3,0,1019.8, ,9, ,9, ,9, ,12.9,0, , , , , , 
01-Sept-64,0,17.4,0,10, , ,3,0,1014.8, ,9, ,9, ,9, ,9.3,0, , , , , , 
02-Sept-64,0,21.3,0,9.9, , ,0,0.8,1008.1, ,9, ,9, ,9, ,7.6,0, , , , , , 
03-Sept-64,0,19.6,0,8.8, , ,3,0,1004.2, ,9, ,9, ,9, ,3.3,0, , , , , , 
04-Sept-64,0,20.2,0,6.9, , ,3,0,1004.2, ,9, ,9, ,9, ,2.3,0, , , , , , 
05-Sept-64,0,16.8,0,9.8, , ,0,8.1,999.4, ,9, ,9, ,9, ,0.3,0, , , , , , 
06-Sept-64,0,16.2,0,9.4, , ,2,0,1003.7, ,9, ,9, ,9, ,1.3,0, , , , , , 
07-Sept-64,0,19.7,0,11.8, , ,0,0.8,1006, ,9, ,9, ,9, ,5.5,0, , , , , , 
08-Sept-64,0,18.3,0,11.8, , ,0,0.2,1005.8, ,9, ,9, ,9, ,2,0, , , , , , 
09-Sept-64,0,19.6,0,13.1, , ,0,0.4,1004.4, ,9, ,9, ,9, ,2.5,0, , , , , , 
10-Sept-64,0,21.6,0,15.1, , ,2,0,1001.6, ,9, ,9, ,9, ,3.2,0, , , , , , 
11-Sept-64,0,18.8,0,7.2, , ,0,0.2,1003.1, ,9, ,9, ,9, ,4.3,0, , , , , , 
12-Sept-64,0,16.7,0,3.2, , ,3,0,1010.7, ,9, ,9, ,9, ,9.8,0, , , , , , 
13-Sept-64,0,17.9,0,8.9, , ,0,0.6,1002.3, ,9, ,9, ,9, ,0.1,0, , , , , , 
14-Sept-64,0,18.6,0,9.5, , ,0,1.3,990.3, ,9, ,9, ,9, ,6.3,0, , , , , , 
15-Sept-64,0,16.7,0,9.5, , ,0,6.1,986.4, ,9, ,9, ,9, ,8.4,0, , , , , , 
16-Sept-64,0,14.9,0,8.3, , ,0,15.6,984.3, ,9, ,9, ,9, ,5.7,0, , , , , , 
17-Sept-64,0,14.8,0,7, , ,0,1.1,998.1, ,9, ,9, ,9, ,7.6,0, , , , , , 
18-Sept-64,0,16.1,0,6.9, , ,0,1.7,1003.6, ,9, ,9, ,9, ,5.3,0, , , , , , 
19-Sept-64,0,15.7,0,7.4, , ,2,0,1004.2, ,9, ,9, ,9, ,8,0, , , , , , 
20-Sept-64,0,14.6,0,3.4, , ,2,0,1011.2, ,9, ,9, ,9, ,8.8,0, , , , , , 
21-Sept-64,0,14.2,0,1.9, , ,0,2.8,1012.6, ,9, ,9, ,9, ,0.1,0, , , , , , 
22-Sept-64,0,17.3,0,13.9, , ,0,0,1006.9, ,9, ,9, ,9, ,8,0, , , , , , 
23-Sept-64,0,21.1,0,12.1, , ,0,0,1003, ,9, ,9, ,9, ,9.5,0, , , , , , 
24-Sept-64,0,19.1,0,11.9, , ,0,1.7,992.9, ,9, ,9, ,9, ,4.3,0, , , , , , 
25-Sept-64,0,17.9,0,10.4, , ,0,1.7,999.7, ,9, ,9, ,9, ,5.3,0, , , , , , 
26-Sept-64,0,15.2,0,9.1, , ,0,1.4,1004.7, ,9, ,9, ,9, ,4.8,0, , , , , , 
27-Sept-64,0,16.7,0,7.9, , ,3,0,1009.8, ,9, ,9, ,9, ,3.7,0, , , , , , 
28-Sept-64,0,17.7,0,5.7, , ,3,0,1011, ,9, ,9, ,9, ,9.1,0, , , , , , 
29-Sept-64,0,18,0,7.6, , ,2,0,1011.6, ,9, ,9, ,9, ,4.7,0, , , , , , 
30-Sept-64,0,15.7,0,7.6, , ,3,0,1013.7, ,9, ,9, ,9, ,8.6,0, , , , , , 
01-Oct-64,0,15.9,0,7.2, , ,3,0,1014.5, ,9, ,9, ,9, ,5.7,0, , , , , , 
02-Oct-64,0,14.4,0,5.3, , ,3,0,1015, ,9, ,9, ,9, ,7,0, , , , , , 
03-Oct-64,0,17.3,0,6.8, , ,3,0,1014.7, ,9, ,9, ,9, ,9,0, , , , , , 
04-Oct-64,0,17,0,9.8, , ,3,0,1011.5, ,9, ,9, ,9, ,3,0, , , , , , 
05-Oct-64,0,16.6,0,6.3, , ,0,4.6,1007.6, ,9, ,9, ,9, ,0,0, , , , , , 
06-Oct-64,0,15.1,0,6.4, , ,0,4.6,996.5, ,9, ,9, ,9, ,0.6,0, , , , , , 
07-Oct-64,0,13.2,0,6.4, , ,0,8.7,978.6, ,9, ,9, ,9, ,6.1,0, , , , , , 
08-Oct-64,0,11.2,0,3.4, , ,0,0.3,979, ,9, ,9, ,9, ,4.8,0, , , , , , 
09-Oct-64,0,7.3,0,0.2, , ,0,14.3,974.1, ,9, ,9, ,9, ,0,0, , , , , , 
10-Oct-64,0,5.7,0,0, , ,0,26.3,973, ,9, ,9, ,9, ,0,2, , , , , , 
11-Oct-64,0,11,0,0.8, , ,3,0,983.5, ,9, ,9, ,9, ,8.1,0, , , , , , 
12-Oct-64,0,11.2,0,1.2, , ,0,1.8,990.8, ,9, ,9, ,9, ,4.8,0, , , , , , 
13-Oct-64,0,9.1,1,-0.9, , ,0,1.3,990.3, ,9, ,9, ,9, ,3.7,0, , , , , , 
14-Oct-64,0,9.6,0,4.4, , ,0,0.6,986.7, ,9, ,9, ,9, ,0.1,0, , , , , , 
15-Oct-64,0,9.1,0,3.7, , ,0,4,993, ,9, ,9, ,9, ,0,0, , , , , , 
16-Oct-64,0,12.1,0,4.5, , ,0,0.5,1003.6, ,9, ,9, ,9, ,3.2,0, , , , , , 
17-Oct-64,0,13,0,0.7, , ,2,0,1012.7, ,9, ,9, ,9, ,5.7,0, , , , , , 
18-Oct-64,0,16.8,0,10.7, , ,2,0,1016.2, ,9, ,9, ,9, ,0.4,0, , , , , , 
19-Oct-64,0,15.6,0,10.5, , ,2,0,1017, ,9, ,9, ,9, ,4,0, , , , , , 
20-Oct-64,0,15.4,0,8.7, , ,3,0,1017.1, ,9, ,9, ,9, ,5,0, , , , , , 
21-Oct-64,0,12.1,0,9.2, , ,0,1,1016.1, ,9, ,9, ,9, ,0,0, , , , , , 
22-Oct-64,0,9.8,0,4.2, , ,0,1.1,1004.7, ,9, ,9, ,9, ,0,0, , , , , , 
23-Oct-64,0,8.3,0,1.1, , ,0,2.5,999.2, ,9, ,9, ,9, ,6.4,0, , , , , , 
24-Oct-64,0,9.6,1,-0.4, , ,0,0.1,1006.4, ,9, ,9, ,9, ,0.6,0, , , , , , 
25-Oct-64,0,12.3,0,8.1, , ,0,0.2,1009, ,9, ,9, ,9, ,0.4,0, , , , , , 
26-Oct-64,0,14.3,0,7.9, , ,0,0.3,1014, ,9, ,9, ,9, ,0.2,0, , , , , , 
27-Oct-64,0,15.1,0,6.1, , ,3,0,1018.4, ,9, ,9, ,9, ,4.7,0, , , , , , 
28-Oct-64,0,13.7,0,6.2, , ,3,0,1019.2, ,9, ,9, ,9, ,2.4,0, , , , , , 
29-Oct-64,0,11.3,0,3.2, , ,3,0,1017.5, ,9, ,9, ,9, ,2.5,0, , , , , , 
30-Oct-64,0,12.8,0,4.5, , ,3,0,1016.2, ,9, ,9, ,9, ,0.8,0, , , , , , 
31-Oct-64,0,12.1,0,7.2, , ,0,0.2,1014, ,9, ,9, ,9, ,0.1,0, , , , , , 
01-Nov-64,0,12.3,0,2.5, , ,3,0,1019.3, ,9, ,9, ,9, ,0.8,0, , , , , , 
02-Nov-64,0,10.6,0,1.2, , ,3,0,1024.8, ,9, ,9, ,9, ,6.8,0, , , , , , 
03-Nov-64,0,10.1,0,1.8, , ,2,0,1021.9, ,9, ,9, ,9, ,1.4,0, , , , , , 
04-Nov-64,0,10.3,0,2.3, , ,2,0,1017.2, ,9, ,9, ,9, ,0.4,0, , , , , , 
05-Nov-64,0,9.9,0,6.9, , ,2,0,1014.1, ,9, ,9, ,9, ,0,0, , , , , , 
06-Nov-64,0,8.7,0,0.2, , ,2,0,1015, ,9, ,9, ,9, ,0,0, , , , , , 
07-Nov-64,0,9.4,1,-1.4, , ,3,0,1014.3, ,9, ,9, ,9, ,2,0, , , , , , 
08-Nov-64,0,11.4,1,-2.2, , ,3,0,1010.7, ,9, ,9, ,9, ,7.5,0, , , , , , 
09-Nov-64,0,9,1,-5.7, , ,3,0,1008.1, ,9, ,9, ,9, ,7.1,0, , , , , , 
10-Nov-64,0,10.5,1,-6.7, , ,3,0,1004.4, ,9, ,9, ,9, ,7.9,0, , , , , , 
11-Nov-64,0,13.1,0,0.6, , ,0,0.7,999, ,9, ,9, ,9, ,4.8,0, , , , , , 
12-Nov-64,0,11.1,0,6.5, , ,0,0.4,999, ,9, ,9, ,9, ,5.5,0, , , , , , 
13-Nov-64,0,13.9,0,8.6, , ,0,5.2,993.2, ,9, ,9, ,9, ,0,0, , , , , , 
14-Nov-64,0,10.6,0,6.2, , ,0,2.2,983.1, ,9, ,9, ,9, ,1.9,0, , , , , , 
15-Nov-64,0,12.2,0,4.7, , ,0,2.6,987.5, ,9, ,9, ,9, ,4.7,0, , , , , , 
16-Nov-64,0,11.9,0,5.1, , ,0,0.4,991.4, ,9, ,9, ,9, ,1.4,0, , , , , , 
17-Nov-64,0,14.6,0,5.7, , ,0,5.8,1002, ,9, ,9, ,9, ,2.2,0, , , , , , 
18-Nov-64,0,13.7,0,10.6, , ,0,2.2,1008, ,9, ,9, ,9, ,0,0, , , , , , 
19-Nov-64,0,11.6,0,6.3, , ,2,0,1010.7, ,9, ,9, ,9, ,1,0, , , , , , 
20-Nov-64,0,11.2,0,6.2, , ,2,0,1015.1, ,9, ,9, ,9, ,0.5,0, , , , , , 
21-Nov-64,0,13.6,0,6.5, , ,2,0,1015.8, ,9, ,9, ,9, ,0.8,0, , , , , , 
22-Nov-64,0,12.1,0,10.1, , ,0,0.4,1010.3, ,9, ,9, ,9, ,0.2,0, , , , , , 
23-Nov-64,0,11.1,0,7.4, , ,0,0.8,1007.3, ,9, ,9, ,9, ,2,0, , , , , , 
24-Nov-64,0,14,0,10.5, , ,2,0,1008.5, ,9, ,9, ,9, ,0,0, , , , , , 
25-Nov-64,0,12.8,0,9.7, , ,0,0.7,1014, ,9, ,9, ,9, ,4.6,0, , , , , , 
26-Nov-64,0,12.1,0,3.3, , ,0,2.1,1007.7, ,9, ,9, ,9, ,0.5,0, , , , , , 
27-Nov-64,0,6.6,0,1.5, , ,2,0,1004.8, ,9, ,9, ,9, ,6.2,0, , , , , , 
28-Nov-64,0,4.4,1,-0.2, , ,0,1.7,994.5, ,9, ,9, ,9, ,4.8,0, , , , , , 
29-Nov-64,0,6.6,1,-1.9, , ,0,0.2,994.2, ,9, ,9, ,9, ,5.5,0, , , , , , 
30-Nov-64,0,6.1,0,0.4, , ,0,1.5,993.7, ,9, ,9, ,9, ,1.2,0, , , , , , 
01-Dec-64,0,6.7,1,-1.6, , ,0,0.3,998.6, ,9, ,9, ,9, ,1.5,0, , , , , , 
02-Dec-64,0,9.6,1,-1.4, , ,0,0.2,1007.6, ,9, ,9, ,9, ,0.2,0, , , , , , 
03-Dec-64,0,8.9,0,4, , ,2,0,1006.2, ,9, ,9, ,9, ,2.6,0, , , , , , 
04-Dec-64,0,4.9,0,0.2, , ,3,0,1010.4, ,9, ,9, ,9, ,0.2,0, , , , , , 
05-Dec-64,0,11.3,0,4.5, , ,0,2.5,1005.3, ,9, ,9, ,9, ,0,0, , , , , , 
06-Dec-64,0,11.6,0,7.4, , ,0,5.2,994.8, ,9, ,9, ,9, ,0,0, , , , , , 
07-Dec-64,0,12.4,0,4.3, , ,0,18.4,983.6, ,9, ,9, ,9, ,0,0, , , , , , 
08-Dec-64,0,12.1,0,3.9, , ,0,13.4,989.3, ,9, ,9, ,9, ,0,0, , , , , , 
09-Dec-64,0,11.9,0,2.8, , ,0,2.3,989.4, ,9, ,9, ,9, ,1.9,0, , , , , , 
10-Dec-64,0,7.1,0,1.5, , ,3,0,1001.1, ,9, ,9, ,9, ,6.5,0, , , , , , 
11-Dec-64,0,11.5,0,1.3, , ,0,5.4,1002.1, ,9, ,9, ,9, ,3.2,0, , , , , , 
12-Dec-64,0,12.6,0,8.1, , ,0,19.4,989.8, ,9, ,9, ,9, ,0,0, , , , , , 
13-Dec-64,0,12.4,0,1.2, , ,0,7.7,988.9, ,9, ,9, ,9, ,2.4,0, , , , , , 
14-Dec-64,0,4.1,1,-1.1, , ,3,0,998.2, ,9, ,9, ,9, ,5.3,0, , , , , , 
15-Dec-64,0,8.1,0,0.4, , ,3,0,995.3, ,9, ,9, ,9, ,2.5,0, , , , , , 
16-Dec-64,0,8.5,0,4.2, , ,0,10.2,994, ,9, ,9, ,9, ,2.9,0, , , , , , 
17-Dec-64,0,6.3,0,0.2, , ,0,0.3,1005.2, ,9, ,9, ,9, ,0,0, , , , , , 
18-Dec-64,0,2.8,1,-0.9, , ,3,0,1015.2, ,9, ,9, ,9, ,2.7,0, , , , , , 
19-Dec-64,0,5.6,1,-0.1, , ,0,0.4,1018.8, ,9, ,9, ,9, ,0,0, , , , , , 
20-Dec-64,0,6.2,0,2.4, , ,3,0,1021.8, ,9, ,9, ,9, ,3.1,0, , , , , , 
21-Dec-64,0,6.2,0,3.6, , ,0,1.8,1018.7, ,9, ,9, ,9, ,0.1,0, , , , , , 
22-Dec-64,0,5.8,0,2.9, , ,0,0,1017.7, ,9, ,9, ,9, ,0.4,0, , , , , , 
23-Dec-64,0,5.5,0,2.4, , ,0,5.9,1015.1, ,9, ,9, ,9, ,0,0, , , , , , 
24-Dec-64,0,4.9,1,-2.5, , ,3,0,1013.5, ,9, ,9, ,9, ,3,0, , , , , , 
25-Dec-64,0,0.9,1,-5.2, , ,2,0,1014.8, ,9, ,9, ,9, ,4.3,0, , , , , , 
26-Dec-64,0,3.5,1,-0.4, , ,0,5,998.8, ,9, ,9, ,9, ,0,0, , , , , , 
27-Dec-64,0,3.1,0,0.1, , ,0,19.8,986.5, ,9, ,9, ,9, ,0,0, , , , , , 
28-Dec-64,0,3.4,1,-4.8, , ,0,1.7,994.8, ,9, ,9, ,9, ,2.2,0, , , , , , 
29-Dec-64,0,8.5,0,3.4, , ,0,6.1,984.8, ,9, ,9, ,9, ,0,0, , , , , , 
30-Dec-64,0,7.6,0,0.6, , ,0,3.4,976.1, ,9, ,9, ,9, ,2,0, , , , , , 
31-Dec-64,0,5.6,0,1.2, , ,0,2,983, ,9, ,9, ,9, ,1.3,0, , , , , , 
01-Jan-65,0,4.4,1,-0.5, , ,3,0,992.8, ,9, ,9, ,9, ,5.8,0, , , , , , 
02-Jan-65,0,3.2,1,-1.9, , ,0,1.9,1002.1, ,9, ,9, ,9, ,3.5,0, , , , , , 
03-Jan-65,0,1.6,1,-4.8, , ,3,0,1013.7, ,9, ,9, ,9, ,5.8,0, , , , , , 
04-Jan-65,0,2.2,1,-4.8, , ,3,0,1023.2, ,9, ,9, ,9, ,5.7,0, , , , , , 
05-Jan-65,0,5.9,1,-2.9, , ,3,0,1023.3, ,9, ,9, ,9, ,0,0, , , , , , 
06-Jan-65,0,9.5,0,5.5, , ,0,0.7,1019.2, ,9, ,9, ,9, ,0,0, , , , , , 
07-Jan-65,0,11.6,0,9.2, , ,0,2.3,1007, ,9, ,9, ,9, ,0,0, , , , , , 
08-Jan-65,0,10,0,2.3, , ,0,1.2,999.3, ,9, ,9, ,9, ,3.1,0, , , , , , 
09-Jan-65,0,8.9,0,3.8, , ,0,2.2,995.8, ,9, ,9, ,9, ,0,0, , , , , , 
10-Jan-65,0,11.2,0,8, , ,0,5.5,986.1, ,9, ,9, ,9, ,0,0, , , , , , 
11-Jan-65,0,9.2,0,6.1, , ,0,0.2,981.7, ,9, ,9, ,9, ,4.2,0, , , , , , 
12-Jan-65,0,8.2,0,0.8, , ,0,6.6,985.1, ,9, ,9, ,9, ,2.2,0, , , , , , 
13-Jan-65,0,11.9,0,1.5, , ,0,7.4,978.3, ,9, ,9, ,9, ,0,0, , , , , , 
14-Jan-65,0,4.3,0,1.1, , ,0,3.4,986.5, ,9, ,9, ,9, ,1,0, , , , , , 
15-Jan-65,0,4.9,0,0.6, , ,0,2.4,992.5, ,9, ,9, ,9, ,1,0, , , , , , 
16-Jan-65,0,11.8,0,1.9, , ,0,8.6,984, ,9, ,9, ,9, ,0.5,0, , , , , , 
17-Jan-65,0,5.8,0,0.4, , ,0,9.1,970.8, ,9, ,9, ,9, ,0.4,0, , , , , , 
18-Jan-65,0,4.4,1,-0.4, , ,0,4.8,980.6, ,9, ,9, ,9, ,5.6,0, , , , , , 
19-Jan-65,0,3.6,1,-1.2, , ,0,1.8,976.1, ,9, ,9, ,9, ,4.2,0, , , , , , 
20-Jan-65,0,4.3,1,-1.5, , ,0,15.8,973.5, ,9, ,9, ,9, ,0,0, , , , , , 
21-Jan-65,0,3.4,1,-3.9, , ,0,1.4,984.6, ,9, ,9, ,9, ,0,0, , , , , , 
22-Jan-65,0,6.6,0,1.4, , ,2,0,988.3, ,9, ,9, ,9, ,2.7,0, , , , , , 
23-Jan-65,0,9.8,0,2.6, , ,0,2.9,997.8, ,9, ,9, ,9, ,0,0, , , , , , 
24-Jan-65,0,5.4,1,-2.7, , ,3,0,1008, ,9, ,9, ,9, ,0,0, , , , , , 
25-Jan-65,0,6.2,1,-1.7, , ,3,0,1015.5, ,9, ,9, ,9, ,2,0, , , , , , 
26-Jan-65,0,5.8,0,0.3, , ,0,1.7,1012.4, ,9, ,9, ,9, ,1.9,0, , , , , , 
27-Jan-65,0,2.2,1,-0.2, , ,0,11.5,1006, ,9, ,9, ,9, ,0.2,1, , , , , , 
28-Jan-65,0,1.3,1,-2.3, , ,0,5.1,1002.2, ,9, ,9, ,9, ,0.6,4, , , , , , 
29-Jan-65,0,3.4,1,-1.4, , ,0,0,1000, ,9, ,9, ,9, ,1.9,6, , , , , , 
30-Jan-65,0,3.4,0,0.8, , ,0,0,1002.9, ,9, ,9, ,9, ,5.1,2, , , , , , 
31-Jan-65,0,5.1,0,2.1, , ,0,0,1012.5, ,9, ,9, ,9, ,4.5,1, , , , , , 
01-Feb-65,0,5.8,1,-3.5, , ,3,0,1023.8, ,9, ,9, ,9, ,3.3,0, , , , , , 
02-Feb-65,0,4.9,1,-3.6, , ,3,0,1029.9, ,9, ,9, ,9, ,5.6,0, , , , , , 
03-Feb-65,0,4.2,1,-7.1, , ,3,0,1030.2, ,9, ,9, ,9, ,5.5,0, , , , , , 
04-Feb-65,0,5.2,1,-0.2, , ,3,0,1032.2, ,9, ,9, ,9, ,1.1,0, , , , , , 
05-Feb-65,0,2.8,1,-1.1, , ,3,0,1032.5, ,9, ,9, ,9, ,0.9,0, , , , , , 
06-Feb-65,0,6.5,0,2, , ,2,0,1032.1, ,9, ,9, ,9, ,0,0, , , , , , 
07-Feb-65,0,7.7,0,0.8, , ,2,0,1029.1, ,9, ,9, ,9, ,0.4,0, , , , , , 
08-Feb-65,0,6.4,1,-0.5, , ,3,0,1024.9, ,9, ,9, ,9, ,0.1,0, , , , , , 
09-Feb-65,0,6.7,0,1.3, , ,2,0,1024.2, ,9, ,9, ,9, ,0.9,0, , , , , , 
10-Feb-65,0,6.6,0,3.5, , ,0,0.3,1022.6, ,9, ,9, ,9, ,0,0, , , , , , 
11-Feb-65,0,7.7,0,4.3, , ,0,0.2,1017.5, ,9, ,9, ,9, ,1.8,0, , , , , , 
12-Feb-65,0,9.9,0,3.7, , ,0,0.4,1008.9, ,9, ,9, ,9, ,0.1,0, , , , , , 
13-Feb-65,0,6.2,0,0.7, , ,2,0,1011.3, ,9, ,9, ,9, ,5.2,0, , , , , , 
14-Feb-65,0,4.5,1,-3, , ,3,0,1021.7, ,9, ,9, ,9, ,0,0, , , , , , 
15-Feb-65,0,6.9,0,1.7, , ,0,0,1024.4, ,9, ,9, ,9, ,0,0, , , , , , 
16-Feb-65,0,6.8,0,2.4, , ,0,0,1022.2, ,9, ,9, ,9, ,0,0, , , , , , 
17-Feb-65,0,8.5,0,4, , ,0,0.1,1023.3, ,9, ,9, ,9, ,0,0, , , , , , 
18-Feb-65,0,5.9,1,-2.2, , ,0,0.1,1026.4, ,9, ,9, ,9, ,0.7,0, , , , , , 
19-Feb-65,0,7.2,0,4.4, , ,0,0.3,1022.6, ,9, ,9, ,9, ,0,0, , , , , , 
20-Feb-65,0,4.9,0,0.7, , ,0,1.5,1021.2, ,9, ,9, ,9, ,0.8,0, , , , , , 
21-Feb-65,0,3.4,0,1.6, , ,2,0,1022, ,9, ,9, ,9, ,0.2,0, , , , , , 
22-Feb-65,0,5.8,0,1.8, , ,0,0.3,1016.9, ,9, ,9, ,9, ,0.2,0, , , , , , 
23-Feb-65,0,6.4,0,2.7, , ,0,1.2,1011.2, ,9, ,9, ,9, ,0.2,0, , , , , , 
24-Feb-65,0,5.7,0,1.9, , ,0,3,1010.9, ,9, ,9, ,9, ,0.7,0, , , , , , 
25-Feb-65,0,3.9,1,-3.3, , ,2,0,1013.5, ,9, ,9, ,9, ,0,0, , , , , , 
26-Feb-65,0,7.9,1,-2.7, , ,0,0.1,1010.7, ,9, ,9, ,9, ,4.5,0, , , , , , 
27-Feb-65,0,6.7,0,1.3, , ,2,0,1007.2, ,9, ,9, ,9, ,0.5,0, , , , , , 
28-Feb-65,0,6.6,1,-2.2, , ,0,0.1,999.7, ,9, ,9, ,9, ,7.9,0, , , , , , 
01-Mar-65,0,1.6,1,-4.7, , ,0,5.7,994.8, ,9, ,9, ,9, ,0.7,0, , , , , , 
02-Mar-65,0,1.8,1,-9.6, , ,2,0,996.8, ,9, ,9, ,9, ,8,3, , , , , , 
03-Mar-65,0,4,1,-2.8, , ,0,5.9,982.3, ,9, ,9, ,9, ,3.3,1, , , , , , 
04-Mar-65,0,1.9,1,-1.6, , ,0,6.3,989.3, ,9, ,9, ,9, ,3.3,4, , , , , , 
05-Mar-65,0,3.7,1,-3.7, , ,0,0.2,1008.2, ,9, ,9, ,9, ,8.1,8, , , , , , 
06-Mar-65,0,7.8,1,-2.6, , ,3,0,1014.9, ,9, ,9, ,9, ,9,2, , , , , , 
07-Mar-65,0,9.5,0,1.7, , ,2,0,1016, ,9, ,9, ,9, ,1.5,0, , , , , , 
08-Mar-65,0,9.3,1,-0.7, , ,0,0,1016.1, ,9, ,9, ,9, ,7.4,0, , , , , , 
09-Mar-65,0,9.1,1,-1.3, , ,3,0,1012.2, ,9, ,9, ,9, ,5,0, , , , , , 
10-Mar-65,0,8,0,2.3, , ,0,0,1005.9, ,9, ,9, ,9, ,7.4,0, , , , , , 
11-Mar-65,0,12.8,0,2.9, , ,2,0,1000.5, ,9, ,9, ,9, ,6.4,0, , , , , , 
12-Mar-65,0,11,0,6.4, , ,0,0.1,996.1, ,9, ,9, ,9, ,0.6,0, , , , , , 
13-Mar-65,0,12.2,0,5.4, , ,0,0.3,995.4, ,9, ,9, ,9, ,2.1,0, , , , , , 
14-Mar-65,0,13.5,0,7.2, , ,2,0,991.5, ,9, ,9, ,9, ,6,0, , , , , , 
15-Mar-65,0,12,0,7.1, , ,0,3.8,985.4, ,9, ,9, ,9, ,0.3,0, , , , , , 
16-Mar-65,0,10.6,0,5.2, , ,0,1.7,989.6, ,9, ,9, ,9, ,6.2,0, , , , , , 
17-Mar-65,0,9.4,0,3.6, , ,0,0.4,988.3, ,9, ,9, ,9, ,0,0, , , , , , 
18-Mar-65,0,11.9,0,3.6, , ,0,1.1,992.9, ,9, ,9, ,9, ,4.4,0, , , , , , 
19-Mar-65,0,8.2,0,1.1, , ,2,0,1000, ,9, ,9, ,9, ,1,0, , , , , , 
20-Mar-65,0,5.4,0,3.1, , ,0,9.5,996.1, ,9, ,9, ,9, ,0,0, , , , , , 
21-Mar-65,0,8.8,0,3.3, , ,0,5,993.8, ,9, ,9, ,9, ,0,0, , , , , , 
22-Mar-65,0,9.8,0,4, , ,0,0.7,990, ,9, ,9, ,9, ,0.3,0, , , , , , 
23-Mar-65,0,6.5,0,4.2, , ,0,2.2,984.6, ,9, ,9, ,9, ,0,0, , , , , , 
24-Mar-65,0,10,0,2.8, , ,0,1.4,992, ,9, ,9, ,9, ,6.4,0, , , , , , 
25-Mar-65,0,8.4,0,2.3, , ,0,10.7,991.8, ,9, ,9, ,9, ,2.9,0, , , , , , 
26-Mar-65,0,11.8,0,5.1, , ,0,1.2,996.3, ,9, ,9, ,9, ,0.6,0, , , , , , 
27-Mar-65,0,15.1,0,9.7, , ,2,0,1010.2, ,9, ,9, ,9, ,5,0, , , , , , 
28-Mar-65,0,21,0,7.8, , ,0,0,1016.7, ,9, ,9, ,9, ,10.3,0, , , , , , 
29-Mar-65,0,21,0,4.1, , ,0,0,1017.7, ,9, ,9, ,9, ,11.3,0, , , , , , 
30-Mar-65,0,16,0,0.3, , ,3,0,1017.8, ,9, ,9, ,9, ,10.5,0, , , , , , 
31-Mar-65,0,13.3,0,3.2, , ,3,0,1016, ,9, ,9, ,9, ,11,0, , , , , , 
01-Apr-65,0,15.3,0,5.1, , ,3,0,1016.2, ,9, ,9, ,9, ,10.5,0, , , , , , 
02-Apr-65,0,15.6,0,3.7, , ,3,0,1018.3, ,9, ,9, ,9, ,6.6,0, , , , , , 
03-Apr-65,0,15.8,0,2.7, , ,0,0.1,1009.3, ,9, ,9, ,9, ,5.4,0, , , , , , 
04-Apr-65,0,12.3,0,6.1, , ,0,0.7,997.6, ,9, ,9, ,9, ,8.7,0, , , , , , 
05-Apr-65,0,11,0,5, , ,0,2.1,1000.6, ,9, ,9, ,9, ,5,0, , , , , , 
06-Apr-65,0,10.6,0,4.7, , ,0,1.2,1002.8, ,9, ,9, ,9, ,0,0, , , , , , 
07-Apr-65,0,14.1,0,2.5, , ,2,0,1001.6, ,9, ,9, ,9, ,9.9,0, , , , , , 
08-Apr-65,0,13.6,0,3.7, , ,2,0,999.5, ,9, ,9, ,9, ,7.5,0, , , , , , 
09-Apr-65,0,13.2,0,3, , ,0,3.7,993.1, ,9, ,9, ,9, ,0,0, , , , , , 
10-Apr-65,0,11.7,0,3.5, , ,0,3.9,988.8, ,9, ,9, ,9, ,8.8,0, , , , , , 
11-Apr-65,0,8.3,0,2.9, , ,0,2.4,992.6, ,9, ,9, ,9, ,3.6,0, , , , , , 
12-Apr-65,0,10.4,0,3.3, , ,0,5.5,993.2, ,9, ,9, ,9, ,8.2,0, , , , , , 
13-Apr-65,0,11.7,0,3.4, , ,2,0,1001.5, ,9, ,9, ,9, ,5.6,0, , , , , , 
14-Apr-65,0,14.4,0,6.7, , ,0,5.8,1001.2, ,9, ,9, ,9, ,0.1,0, , , , , , 
15-Apr-65,0,12.8,0,10, , ,2,0,1000.8, ,9, ,9, ,9, ,0.3,0, , , , , , 
16-Apr-65,0,13.6,0,7.1, , ,0,0.2,1004.9, ,9, ,9, ,9, ,7.6,0, , , , , , 
